ticket_id,application_id,channel,issue_category,resolution_time_mins,cost_to_serve_usd
TCK-4004316,APP-1019153,In_App_Chat,General_Clarification,27,8.5
TCK-4004317,APP-1019158,In_App_Chat,Document_Upload_Failure,7,8.5
TCK-4004318,APP-1019159,In_App_Chat,General_Clarification,12,8.5
TCK-4004319,APP-1019160,In_App_Chat,Status_Inquiry_WhereIsMyAccount,42,8.5
TCK-4004320,APP-1019163,Phone_IVR,Status_Inquiry_WhereIsMyAccount,28,18.0
TCK-4004321,APP-1019164,In_App_Chat,Status_Inquiry_WhereIsMyAccount,13,8.5
TCK-4004322,APP-1019166,Phone_IVR,Status_Inquiry_WhereIsMyAccount,11,18.0
TCK-4004323,APP-1019168,Phone_IVR,Status_Inquiry_WhereIsMyAccount,13,18.0
TCK-4004324,APP-1019169,Phone_IVR,Status_Inquiry_WhereIsMyAccount,17,18.0
TCK-4004325,APP-1019171,In_App_Chat,Status_Inquiry_WhereIsMyAccount,6,8.5
TCK-4004326,APP-1019174,In_App_Chat,Status_Inquiry_WhereIsMyAccount,29,8.5
TCK-4004327,APP-1019192,In_App_Chat,Status_Inquiry_WhereIsMyAccount,28,8.5
TCK-4004328,APP-1019195,In_App_Chat,Status_Inquiry_WhereIsMyAccount,21,8.5
TCK-4004329,APP-1019200,In_App_Chat,Status_Inquiry_WhereIsMyAccount,37,8.5
TCK-4004330,APP-1019202,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,26,12.0
TCK-4004331,APP-1019204,In_App_Chat,Status_Inquiry_WhereIsMyAccount,32,8.5
TCK-4004332,APP-1019206,In_App_Chat,Status_Inquiry_WhereIsMyAccount,18,8.5
TCK-4004333,APP-1019209,In_App_Chat,Status_Inquiry_WhereIsMyAccount,43,8.5
TCK-4004334,APP-1019211,Phone_IVR,Status_Inquiry_WhereIsMyAccount,23,18.0
TCK-4004335,APP-1019212,In_App_Chat,Status_Inquiry_WhereIsMyAccount,27,8.5
TCK-4004336,APP-1019214,In_App_Chat,General_Clarification,33,8.5
TCK-4004337,APP-1019215,In_App_Chat,Status_Inquiry_WhereIsMyAccount,11,8.5
TCK-4004338,APP-1019222,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,33,12.0
TCK-4004339,APP-1019226,In_App_Chat,Status_Inquiry_WhereIsMyAccount,43,8.5
TCK-4004340,APP-1019232,In_App_Chat,Status_Inquiry_WhereIsMyAccount,42,8.5
TCK-4004341,APP-1019239,In_App_Chat,Status_Inquiry_WhereIsMyAccount,21,8.5
TCK-4004342,APP-1019254,In_App_Chat,General_Clarification,26,8.5
TCK-4004343,APP-1019257,In_App_Chat,Status_Inquiry_WhereIsMyAccount,26,8.5
TCK-4004344,APP-1019259,In_App_Chat,General_Clarification,26,8.5
TCK-4004345,APP-1019260,Phone_IVR,Status_Inquiry_WhereIsMyAccount,23,18.0
TCK-4004346,APP-1019261,In_App_Chat,Status_Inquiry_WhereIsMyAccount,28,8.5
TCK-4004347,APP-1019262,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,8,12.0
TCK-4004348,APP-1019269,In_App_Chat,Status_Inquiry_WhereIsMyAccount,20,8.5
TCK-4004349,APP-1019278,Phone_IVR,Status_Inquiry_WhereIsMyAccount,9,18.0
TCK-4004350,APP-1019283,In_App_Chat,Document_Upload_Failure,13,8.5
TCK-4004351,APP-1019285,In_App_Chat,Status_Inquiry_WhereIsMyAccount,41,8.5
TCK-4004352,APP-1019288,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,18,12.0
TCK-4004353,APP-1019289,In_App_Chat,Status_Inquiry_WhereIsMyAccount,8,8.5
TCK-4004354,APP-1019293,Phone_IVR,Status_Inquiry_WhereIsMyAccount,21,18.0
TCK-4004355,APP-1019296,In_App_Chat,Status_Inquiry_WhereIsMyAccount,28,8.5
TCK-4004356,APP-1019299,In_App_Chat,Status_Inquiry_WhereIsMyAccount,11,8.5
TCK-4004357,APP-1019303,In_App_Chat,Status_Inquiry_WhereIsMyAccount,40,8.5
TCK-4004358,APP-1019314,In_App_Chat,Status_Inquiry_WhereIsMyAccount,38,8.5
TCK-4004359,APP-1019320,In_App_Chat,Status_Inquiry_WhereIsMyAccount,42,8.5
TCK-4004360,APP-1019327,Phone_IVR,Status_Inquiry_WhereIsMyAccount,33,18.0
TCK-4004361,APP-1019331,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,13,12.0
TCK-4004362,APP-1019334,In_App_Chat,Status_Inquiry_WhereIsMyAccount,12,8.5
TCK-4004363,APP-1019335,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,19,12.0
TCK-4004364,APP-1019338,In_App_Chat,Status_Inquiry_WhereIsMyAccount,41,8.5
TCK-4004365,APP-1019339,In_App_Chat,Status_Inquiry_WhereIsMyAccount,5,8.5
TCK-4004366,APP-1019343,Phone_IVR,Status_Inquiry_WhereIsMyAccount,26,18.0
TCK-4004367,APP-1019346,In_App_Chat,Status_Inquiry_WhereIsMyAccount,26,8.5
TCK-4004368,APP-1019347,In_App_Chat,Status_Inquiry_WhereIsMyAccount,37,8.5
TCK-4004369,APP-1019353,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,39,12.0
TCK-4004370,APP-1019357,In_App_Chat,Status_Inquiry_WhereIsMyAccount,16,8.5
TCK-4004371,APP-1019358,Phone_IVR,Status_Inquiry_WhereIsMyAccount,32,18.0
TCK-4004372,APP-1019360,In_App_Chat,Status_Inquiry_WhereIsMyAccount,27,8.5
TCK-4004373,APP-1019362,In_App_Chat,Status_Inquiry_WhereIsMyAccount,7,8.5
TCK-4004374,APP-1019375,Phone_IVR,General_Clarification,35,18.0
TCK-4004375,APP-1019376,Phone_IVR,Document_Upload_Failure,40,18.0
TCK-4004376,APP-1019381,In_App_Chat,Status_Inquiry_WhereIsMyAccount,17,8.5
TCK-4004377,APP-1019382,In_App_Chat,Status_Inquiry_WhereIsMyAccount,14,8.5
TCK-4004378,APP-1019385,In_App_Chat,Status_Inquiry_WhereIsMyAccount,38,8.5
TCK-4004379,APP-1019391,Phone_IVR,Status_Inquiry_WhereIsMyAccount,23,18.0
TCK-4004380,APP-1019396,Phone_IVR,Status_Inquiry_WhereIsMyAccount,14,18.0
TCK-4004381,APP-1019400,In_App_Chat,Status_Inquiry_WhereIsMyAccount,16,8.5
TCK-4004382,APP-1019406,In_App_Chat,Document_Upload_Failure,28,8.5
TCK-4004383,APP-1019408,Phone_IVR,Status_Inquiry_WhereIsMyAccount,30,18.0
TCK-4004384,APP-1019411,Phone_IVR,Status_Inquiry_WhereIsMyAccount,22,18.0
TCK-4004385,APP-1019412,In_App_Chat,Status_Inquiry_WhereIsMyAccount,11,8.5
TCK-4004386,APP-1019413,In_App_Chat,Status_Inquiry_WhereIsMyAccount,10,8.5
TCK-4004387,APP-1019415,Phone_IVR,Status_Inquiry_WhereIsMyAccount,20,18.0
TCK-4004388,APP-1019416,In_App_Chat,Status_Inquiry_WhereIsMyAccount,42,8.5
TCK-4004389,APP-1019419,Phone_IVR,Document_Upload_Failure,26,18.0
TCK-4004390,APP-1019420,In_App_Chat,Status_Inquiry_WhereIsMyAccount,18,8.5
TCK-4004391,APP-1019424,In_App_Chat,Status_Inquiry_WhereIsMyAccount,16,8.5
TCK-4004392,APP-1019431,In_App_Chat,Status_Inquiry_WhereIsMyAccount,13,8.5
TCK-4004393,APP-1019432,Phone_IVR,Status_Inquiry_WhereIsMyAccount,22,18.0
TCK-4004394,APP-1019437,Phone_IVR,Status_Inquiry_WhereIsMyAccount,21,18.0
TCK-4004395,APP-1019439,In_App_Chat,Status_Inquiry_WhereIsMyAccount,43,8.5
TCK-4004396,APP-1019443,In_App_Chat,Document_Upload_Failure,29,8.5
TCK-4004397,APP-1019445,In_App_Chat,Status_Inquiry_WhereIsMyAccount,40,8.5
TCK-4004398,APP-1019455,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,19,12.0
TCK-4004399,APP-1019460,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,21,12.0
TCK-4004400,APP-1019464,In_App_Chat,Status_Inquiry_WhereIsMyAccount,44,8.5
TCK-4004401,APP-1019472,In_App_Chat,Status_Inquiry_WhereIsMyAccount,27,8.5
TCK-4004402,APP-1019477,Phone_IVR,Status_Inquiry_WhereIsMyAccount,31,18.0
TCK-4004403,APP-1019490,Phone_IVR,Status_Inquiry_WhereIsMyAccount,18,18.0
TCK-4004404,APP-1019493,Phone_IVR,Status_Inquiry_WhereIsMyAccount,16,18.0
TCK-4004405,APP-1019495,In_App_Chat,Status_Inquiry_WhereIsMyAccount,21,8.5
TCK-4004406,APP-1019500,In_App_Chat,Status_Inquiry_WhereIsMyAccount,16,8.5
TCK-4004407,APP-1019502,In_App_Chat,Status_Inquiry_WhereIsMyAccount,43,8.5
TCK-4004408,APP-1019504,In_App_Chat,General_Clarification,40,8.5
TCK-4004409,APP-1019505,Phone_IVR,Status_Inquiry_WhereIsMyAccount,16,18.0
TCK-4004410,APP-1019507,In_App_Chat,Document_Upload_Failure,33,8.5
TCK-4004411,APP-1019511,In_App_Chat,General_Clarification,27,8.5
TCK-4004412,APP-1019515,Phone_IVR,Status_Inquiry_WhereIsMyAccount,7,18.0
TCK-4004413,APP-1019519,Phone_IVR,Status_Inquiry_WhereIsMyAccount,16,18.0
TCK-4004414,APP-1019520,Phone_IVR,Status_Inquiry_WhereIsMyAccount,39,18.0
TCK-4004415,APP-1019522,In_App_Chat,Status_Inquiry_WhereIsMyAccount,10,8.5
TCK-4004416,APP-1019523,Phone_IVR,Status_Inquiry_WhereIsMyAccount,24,18.0
TCK-4004417,APP-1019528,In_App_Chat,Status_Inquiry_WhereIsMyAccount,25,8.5
TCK-4004418,APP-1019530,In_App_Chat,Status_Inquiry_WhereIsMyAccount,28,8.5
TCK-4004419,APP-1019544,In_App_Chat,Status_Inquiry_WhereIsMyAccount,22,8.5
TCK-4004420,APP-1019549,In_App_Chat,Status_Inquiry_WhereIsMyAccount,23,8.5
TCK-4004421,APP-1019553,In_App_Chat,Status_Inquiry_WhereIsMyAccount,26,8.5
TCK-4004422,APP-1019559,In_App_Chat,Status_Inquiry_WhereIsMyAccount,5,8.5
TCK-4004423,APP-1019562,In_App_Chat,Status_Inquiry_WhereIsMyAccount,18,8.5
TCK-4004424,APP-1019566,Phone_IVR,Status_Inquiry_WhereIsMyAccount,25,18.0
TCK-4004425,APP-1019568,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,11,12.0
TCK-4004426,APP-1019573,In_App_Chat,Status_Inquiry_WhereIsMyAccount,44,8.5
TCK-4004427,APP-1019577,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,5,12.0
TCK-4004428,APP-1019580,In_App_Chat,Status_Inquiry_WhereIsMyAccount,25,8.5
TCK-4004429,APP-1019581,In_App_Chat,General_Clarification,21,8.5
TCK-4004430,APP-1019582,Phone_IVR,General_Clarification,30,18.0
TCK-4004431,APP-1019595,In_App_Chat,Status_Inquiry_WhereIsMyAccount,11,8.5
TCK-4004432,APP-1019598,In_App_Chat,Status_Inquiry_WhereIsMyAccount,20,8.5
TCK-4004433,APP-1019599,In_App_Chat,Status_Inquiry_WhereIsMyAccount,26,8.5
TCK-4004434,APP-1019601,Phone_IVR,General_Clarification,6,18.0
TCK-4004435,APP-1019604,In_App_Chat,Status_Inquiry_WhereIsMyAccount,6,8.5
TCK-4004436,APP-1019608,In_App_Chat,Status_Inquiry_WhereIsMyAccount,11,8.5
TCK-4004437,APP-1019610,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,14,12.0
TCK-4004438,APP-1019615,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,12,12.0
TCK-4004439,APP-1019616,In_App_Chat,Status_Inquiry_WhereIsMyAccount,19,8.5
TCK-4004440,APP-1019618,In_App_Chat,Status_Inquiry_WhereIsMyAccount,10,8.5
TCK-4004441,APP-1019621,Phone_IVR,Status_Inquiry_WhereIsMyAccount,32,18.0
TCK-4004442,APP-1019622,Phone_IVR,Status_Inquiry_WhereIsMyAccount,44,18.0
TCK-4004443,APP-1019628,Phone_IVR,General_Clarification,12,18.0
TCK-4004444,APP-1019630,Phone_IVR,Status_Inquiry_WhereIsMyAccount,26,18.0
TCK-4004445,APP-1019632,In_App_Chat,Status_Inquiry_WhereIsMyAccount,8,8.5
TCK-4004446,APP-1019633,In_App_Chat,Status_Inquiry_WhereIsMyAccount,12,8.5
TCK-4004447,APP-1019637,Phone_IVR,Status_Inquiry_WhereIsMyAccount,23,18.0
TCK-4004448,APP-1019638,In_App_Chat,Status_Inquiry_WhereIsMyAccount,7,8.5
TCK-4004449,APP-1019639,In_App_Chat,Status_Inquiry_WhereIsMyAccount,33,8.5
TCK-4004450,APP-1019643,In_App_Chat,Status_Inquiry_WhereIsMyAccount,14,8.5
TCK-4004451,APP-1019645,In_App_Chat,Status_Inquiry_WhereIsMyAccount,26,8.5
TCK-4004452,APP-1019647,Phone_IVR,Document_Upload_Failure,32,18.0
TCK-4004453,APP-1019651,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,34,12.0
TCK-4004454,APP-1019653,In_App_Chat,Status_Inquiry_WhereIsMyAccount,40,8.5
TCK-4004455,APP-1019654,In_App_Chat,Status_Inquiry_WhereIsMyAccount,28,8.5
TCK-4004456,APP-1019655,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,39,12.0
TCK-4004457,APP-1019667,Phone_IVR,Status_Inquiry_WhereIsMyAccount,7,18.0
TCK-4004458,APP-1019668,Phone_IVR,Status_Inquiry_WhereIsMyAccount,29,18.0
TCK-4004459,APP-1019671,Phone_IVR,Status_Inquiry_WhereIsMyAccount,41,18.0
TCK-4004460,APP-1019678,In_App_Chat,Status_Inquiry_WhereIsMyAccount,44,8.5
TCK-4004461,APP-1019679,In_App_Chat,Status_Inquiry_WhereIsMyAccount,42,8.5
TCK-4004462,APP-1019684,In_App_Chat,Status_Inquiry_WhereIsMyAccount,24,8.5
TCK-4004463,APP-1019699,In_App_Chat,Status_Inquiry_WhereIsMyAccount,7,8.5
TCK-4004464,APP-1019704,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,19,12.0
TCK-4004465,APP-1019706,In_App_Chat,Status_Inquiry_WhereIsMyAccount,9,8.5
TCK-4004466,APP-1019708,In_App_Chat,Document_Upload_Failure,44,8.5
TCK-4004467,APP-1019710,In_App_Chat,Status_Inquiry_WhereIsMyAccount,5,8.5
TCK-4004468,APP-1019712,Phone_IVR,General_Clarification,24,18.0
TCK-4004469,APP-1019722,In_App_Chat,General_Clarification,25,8.5
TCK-4004470,APP-1019725,Phone_IVR,Status_Inquiry_WhereIsMyAccount,41,18.0
TCK-4004471,APP-1019728,In_App_Chat,Status_Inquiry_WhereIsMyAccount,39,8.5
TCK-4004472,APP-1019731,In_App_Chat,Status_Inquiry_WhereIsMyAccount,27,8.5
TCK-4004473,APP-1019734,In_App_Chat,Status_Inquiry_WhereIsMyAccount,15,8.5
TCK-4004474,APP-1019735,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,30,12.0
TCK-4004475,APP-1019736,Phone_IVR,Document_Upload_Failure,12,18.0
TCK-4004476,APP-1019745,Phone_IVR,Status_Inquiry_WhereIsMyAccount,6,18.0
TCK-4004477,APP-1019746,In_App_Chat,Status_Inquiry_WhereIsMyAccount,28,8.5
TCK-4004478,APP-1019748,In_App_Chat,Status_Inquiry_WhereIsMyAccount,24,8.5
TCK-4004479,APP-1019753,Phone_IVR,General_Clarification,31,18.0
TCK-4004480,APP-1019754,In_App_Chat,Status_Inquiry_WhereIsMyAccount,44,8.5
TCK-4004481,APP-1019759,In_App_Chat,Status_Inquiry_WhereIsMyAccount,6,8.5
TCK-4004482,APP-1019760,In_App_Chat,Document_Upload_Failure,33,8.5
TCK-4004483,APP-1019761,In_App_Chat,Status_Inquiry_WhereIsMyAccount,29,8.5
TCK-4004484,APP-1019770,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,36,12.0
TCK-4004485,APP-1019771,In_App_Chat,General_Clarification,7,8.5
TCK-4004486,APP-1019775,Email_Helpdesk,General_Clarification,23,12.0
TCK-4004487,APP-1019779,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,11,12.0
TCK-4004488,APP-1019788,In_App_Chat,Status_Inquiry_WhereIsMyAccount,24,8.5
TCK-4004489,APP-1019789,In_App_Chat,Status_Inquiry_WhereIsMyAccount,28,8.5
TCK-4004490,APP-1019793,In_App_Chat,Status_Inquiry_WhereIsMyAccount,24,8.5
TCK-4004491,APP-1019798,In_App_Chat,General_Clarification,6,8.5
TCK-4004492,APP-1019801,In_App_Chat,Status_Inquiry_WhereIsMyAccount,24,8.5
TCK-4004493,APP-1019808,In_App_Chat,Status_Inquiry_WhereIsMyAccount,12,8.5
TCK-4004494,APP-1019812,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,28,12.0
TCK-4004495,APP-1019813,In_App_Chat,Document_Upload_Failure,30,8.5
TCK-4004496,APP-1019819,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,12,12.0
TCK-4004497,APP-1019820,Phone_IVR,Status_Inquiry_WhereIsMyAccount,32,18.0
TCK-4004498,APP-1019821,Phone_IVR,Status_Inquiry_WhereIsMyAccount,9,18.0
TCK-4004499,APP-1019822,In_App_Chat,Status_Inquiry_WhereIsMyAccount,17,8.5
TCK-4004500,APP-1019823,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,36,12.0
TCK-4004501,APP-1019827,In_App_Chat,Status_Inquiry_WhereIsMyAccount,19,8.5
TCK-4004502,APP-1019828,In_App_Chat,Status_Inquiry_WhereIsMyAccount,24,8.5
TCK-4004503,APP-1019831,In_App_Chat,Status_Inquiry_WhereIsMyAccount,38,8.5
TCK-4004504,APP-1019844,In_App_Chat,Status_Inquiry_WhereIsMyAccount,14,8.5
TCK-4004505,APP-1019846,In_App_Chat,Status_Inquiry_WhereIsMyAccount,12,8.5
TCK-4004506,APP-1019855,Phone_IVR,Status_Inquiry_WhereIsMyAccount,11,18.0
TCK-4004507,APP-1019864,In_App_Chat,Document_Upload_Failure,7,8.5
TCK-4004508,APP-1019865,In_App_Chat,Status_Inquiry_WhereIsMyAccount,21,8.5
TCK-4004509,APP-1019866,In_App_Chat,Status_Inquiry_WhereIsMyAccount,41,8.5
TCK-4004510,APP-1019870,Phone_IVR,Status_Inquiry_WhereIsMyAccount,25,18.0
TCK-4004511,APP-1019878,In_App_Chat,Status_Inquiry_WhereIsMyAccount,6,8.5
TCK-4004512,APP-1019882,Phone_IVR,Status_Inquiry_WhereIsMyAccount,37,18.0
TCK-4004513,APP-1019893,In_App_Chat,Status_Inquiry_WhereIsMyAccount,26,8.5
TCK-4004514,APP-1019898,In_App_Chat,Status_Inquiry_WhereIsMyAccount,9,8.5
TCK-4004515,APP-1019899,Phone_IVR,Status_Inquiry_WhereIsMyAccount,19,18.0
TCK-4004516,APP-1019900,Phone_IVR,Status_Inquiry_WhereIsMyAccount,10,18.0
TCK-4004517,APP-1019902,In_App_Chat,Status_Inquiry_WhereIsMyAccount,30,8.5
TCK-4004518,APP-1019907,In_App_Chat,Document_Upload_Failure,26,8.5
TCK-4004519,APP-1019909,In_App_Chat,Status_Inquiry_WhereIsMyAccount,9,8.5
TCK-4004520,APP-1019912,In_App_Chat,Status_Inquiry_WhereIsMyAccount,25,8.5
TCK-4004521,APP-1019914,Phone_IVR,Status_Inquiry_WhereIsMyAccount,37,18.0
TCK-4004522,APP-1019917,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,12,12.0
TCK-4004523,APP-1019918,Phone_IVR,Status_Inquiry_WhereIsMyAccount,10,18.0
TCK-4004524,APP-1019921,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,44,12.0
TCK-4004525,APP-1019928,Phone_IVR,Status_Inquiry_WhereIsMyAccount,26,18.0
TCK-4004526,APP-1019939,Phone_IVR,Status_Inquiry_WhereIsMyAccount,8,18.0
TCK-4004527,APP-1019948,In_App_Chat,Status_Inquiry_WhereIsMyAccount,8,8.5
TCK-4004528,APP-1019966,Phone_IVR,Status_Inquiry_WhereIsMyAccount,10,18.0
TCK-4004529,APP-1019968,In_App_Chat,General_Clarification,29,8.5
TCK-4004530,APP-1019969,In_App_Chat,Status_Inquiry_WhereIsMyAccount,5,8.5
TCK-4004531,APP-1019981,In_App_Chat,Status_Inquiry_WhereIsMyAccount,12,8.5
TCK-4004532,APP-1019992,In_App_Chat,Status_Inquiry_WhereIsMyAccount,34,8.5
TCK-4004533,APP-1019993,In_App_Chat,Status_Inquiry_WhereIsMyAccount,5,8.5
TCK-4004534,APP-1019996,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,32,12.0
TCK-4004535,APP-1019998,In_App_Chat,Status_Inquiry_WhereIsMyAccount,10,8.5
TCK-4004536,APP-1020007,Phone_IVR,Status_Inquiry_WhereIsMyAccount,5,18.0
TCK-4004537,APP-1020008,In_App_Chat,Status_Inquiry_WhereIsMyAccount,16,8.5
TCK-4004538,APP-1020014,In_App_Chat,Status_Inquiry_WhereIsMyAccount,18,8.5
TCK-4004539,APP-1020019,In_App_Chat,Status_Inquiry_WhereIsMyAccount,16,8.5
TCK-4004540,APP-1020020,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,42,12.0
TCK-4004541,APP-1020023,In_App_Chat,Status_Inquiry_WhereIsMyAccount,20,8.5
TCK-4004542,APP-1020026,Phone_IVR,Status_Inquiry_WhereIsMyAccount,36,18.0
TCK-4004543,APP-1020041,In_App_Chat,Status_Inquiry_WhereIsMyAccount,11,8.5
TCK-4004544,APP-1020042,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,36,12.0
TCK-4004545,APP-1020050,In_App_Chat,Status_Inquiry_WhereIsMyAccount,17,8.5
TCK-4004546,APP-1020056,In_App_Chat,Status_Inquiry_WhereIsMyAccount,20,8.5
TCK-4004547,APP-1020057,In_App_Chat,Status_Inquiry_WhereIsMyAccount,38,8.5
TCK-4004548,APP-1020064,Phone_IVR,Status_Inquiry_WhereIsMyAccount,17,18.0
TCK-4004549,APP-1020065,In_App_Chat,Status_Inquiry_WhereIsMyAccount,38,8.5
TCK-4004550,APP-1020067,In_App_Chat,Status_Inquiry_WhereIsMyAccount,27,8.5
TCK-4004551,APP-1020075,Phone_IVR,Status_Inquiry_WhereIsMyAccount,10,18.0
TCK-4004552,APP-1020080,In_App_Chat,Status_Inquiry_WhereIsMyAccount,30,8.5
TCK-4004553,APP-1020082,Email_Helpdesk,General_Clarification,26,12.0
TCK-4004554,APP-1020088,In_App_Chat,Status_Inquiry_WhereIsMyAccount,34,8.5
TCK-4004555,APP-1020094,In_App_Chat,Status_Inquiry_WhereIsMyAccount,36,8.5
TCK-4004556,APP-1020095,Phone_IVR,Status_Inquiry_WhereIsMyAccount,30,18.0
TCK-4004557,APP-1020096,In_App_Chat,Status_Inquiry_WhereIsMyAccount,6,8.5
TCK-4004558,APP-1020102,In_App_Chat,General_Clarification,33,8.5
TCK-4004559,APP-1020103,In_App_Chat,Status_Inquiry_WhereIsMyAccount,24,8.5
TCK-4004560,APP-1020104,In_App_Chat,Status_Inquiry_WhereIsMyAccount,42,8.5
TCK-4004561,APP-1020107,Phone_IVR,Status_Inquiry_WhereIsMyAccount,36,18.0
TCK-4004562,APP-1020108,In_App_Chat,Status_Inquiry_WhereIsMyAccount,23,8.5
TCK-4004563,APP-1020110,In_App_Chat,Status_Inquiry_WhereIsMyAccount,37,8.5
TCK-4004564,APP-1020113,In_App_Chat,Status_Inquiry_WhereIsMyAccount,44,8.5
TCK-4004565,APP-1020122,In_App_Chat,Status_Inquiry_WhereIsMyAccount,32,8.5
TCK-4004566,APP-1020127,In_App_Chat,Status_Inquiry_WhereIsMyAccount,37,8.5
TCK-4004567,APP-1020129,Phone_IVR,General_Clarification,35,18.0
TCK-4004568,APP-1020148,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,41,12.0
TCK-4004569,APP-1020149,In_App_Chat,Status_Inquiry_WhereIsMyAccount,16,8.5
TCK-4004570,APP-1020155,In_App_Chat,Status_Inquiry_WhereIsMyAccount,13,8.5
TCK-4004571,APP-1020158,Phone_IVR,Status_Inquiry_WhereIsMyAccount,41,18.0
TCK-4004572,APP-1020171,Phone_IVR,Status_Inquiry_WhereIsMyAccount,7,18.0
TCK-4004573,APP-1020173,In_App_Chat,Status_Inquiry_WhereIsMyAccount,10,8.5
TCK-4004574,APP-1020180,In_App_Chat,Status_Inquiry_WhereIsMyAccount,43,8.5
TCK-4004575,APP-1020182,Phone_IVR,Status_Inquiry_WhereIsMyAccount,19,18.0
TCK-4004576,APP-1020186,In_App_Chat,Status_Inquiry_WhereIsMyAccount,26,8.5
TCK-4004577,APP-1020188,Phone_IVR,Status_Inquiry_WhereIsMyAccount,5,18.0
TCK-4004578,APP-1020192,In_App_Chat,Status_Inquiry_WhereIsMyAccount,39,8.5
TCK-4004579,APP-1020198,Phone_IVR,Status_Inquiry_WhereIsMyAccount,25,18.0
TCK-4004580,APP-1020199,Phone_IVR,Status_Inquiry_WhereIsMyAccount,34,18.0
TCK-4004581,APP-1020201,In_App_Chat,Status_Inquiry_WhereIsMyAccount,20,8.5
TCK-4004582,APP-1020208,In_App_Chat,Status_Inquiry_WhereIsMyAccount,39,8.5
TCK-4004583,APP-1020225,In_App_Chat,Status_Inquiry_WhereIsMyAccount,13,8.5
TCK-4004584,APP-1020235,In_App_Chat,Status_Inquiry_WhereIsMyAccount,34,8.5
TCK-4004585,APP-1020242,In_App_Chat,General_Clarification,25,8.5
TCK-4004586,APP-1020245,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,9,12.0
TCK-4004587,APP-1020247,In_App_Chat,Document_Upload_Failure,41,8.5
TCK-4004588,APP-1020250,Phone_IVR,Status_Inquiry_WhereIsMyAccount,33,18.0
TCK-4004589,APP-1020257,Phone_IVR,Status_Inquiry_WhereIsMyAccount,25,18.0
TCK-4004590,APP-1020264,Phone_IVR,Status_Inquiry_WhereIsMyAccount,20,18.0
TCK-4004591,APP-1020276,In_App_Chat,Document_Upload_Failure,7,8.5
TCK-4004592,APP-1020277,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,40,12.0
TCK-4004593,APP-1020278,In_App_Chat,Document_Upload_Failure,28,8.5
TCK-4004594,APP-1020281,Phone_IVR,Status_Inquiry_WhereIsMyAccount,36,18.0
TCK-4004595,APP-1020290,In_App_Chat,Status_Inquiry_WhereIsMyAccount,12,8.5
TCK-4004596,APP-1020294,In_App_Chat,Status_Inquiry_WhereIsMyAccount,15,8.5
TCK-4004597,APP-1020296,Phone_IVR,Status_Inquiry_WhereIsMyAccount,21,18.0
TCK-4004598,APP-1020300,In_App_Chat,General_Clarification,32,8.5
TCK-4004599,APP-1020303,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,32,12.0
TCK-4004600,APP-1020304,In_App_Chat,Status_Inquiry_WhereIsMyAccount,10,8.5
TCK-4004601,APP-1020306,Phone_IVR,Status_Inquiry_WhereIsMyAccount,13,18.0
TCK-4004602,APP-1020307,In_App_Chat,General_Clarification,16,8.5
TCK-4004603,APP-1020309,In_App_Chat,Status_Inquiry_WhereIsMyAccount,11,8.5
TCK-4004604,APP-1020319,In_App_Chat,Status_Inquiry_WhereIsMyAccount,20,8.5
TCK-4004605,APP-1020326,Phone_IVR,General_Clarification,42,18.0
TCK-4004606,APP-1020331,Phone_IVR,Status_Inquiry_WhereIsMyAccount,26,18.0
TCK-4004607,APP-1020332,Phone_IVR,Status_Inquiry_WhereIsMyAccount,16,18.0
TCK-4004608,APP-1020335,Phone_IVR,Status_Inquiry_WhereIsMyAccount,40,18.0
