application_id,customer_id,application_date,customer_type,country,region,product_type,channel,risk_tier,rework_flag,rework_reason,manual_review_flag,review_team,status,touch_time_hours,wait_time_hours,total_cycle_time_hours,sla_breach_flag,has_support_ticket
APP-1008977,CUST-2008977,2025-11-29 04:59:34,SME_Business,FRA,UK_EU,Checking_Standard,Branch_Assisted,LOW,False,None,False,None,APPROVED,1.51,23.06,24.57,False,True
APP-1008978,CUST-2008978,2025-10-09 07:32:37,Premier_Wealth,GBR,UK_EU,Premier_Checking,Web_Portal,MEDIUM,False,None,True,L2_Compliance,APPROVED,20.1,107.97,128.07,True,False
APP-1008979,CUST-2008979,2025-10-01 00:32:25,Standard_Retail,USA,US,Checking_Standard,Web_Portal,LOW,True,Blurry_Image,False,None,APPROVED,2.12,40.58,42.7,False,False
APP-1008980,CUST-2008980,2025-03-30 13:04:18,SME_Business,BRA,LATAM,Checking_Standard,Affiliate_Partner,LOW,False,None,False,None,APPROVED,1.97,13.31,15.28,False,False
APP-1008981,CUST-2008981,2025-10-03 12:35:11,Premier_Wealth,USA,US,Checking_Standard,Web_Portal,LOW,False,None,False,None,APPROVED,2.4,13.61,16.01,False,False
APP-1008982,CUST-2008982,2025-10-21 11:27:00,Premier_Wealth,USA,US,SME_Operating_Account,Branch_Assisted,MEDIUM,True,Address_Proof_Mismatch,False,None,ABANDONED,1.37,31.03,32.4,False,False
APP-1008983,CUST-2008983,2025-09-08 14:24:01,Premier_Wealth,GBR,UK_EU,Checking_Standard,Mobile_App,LOW,False,None,False,None,APPROVED,1.78,5.19,6.97,False,False
APP-1008984,CUST-2008984,2025-11-05 03:59:10,Standard_Retail,FRA,UK_EU,Checking_Standard,Branch_Assisted,LOW,False,None,False,None,APPROVED,1.54,11.84,13.38,False,False
APP-1008985,CUST-2008985,2025-09-19 17:02:53,SME_Business,USA,US,SME_Operating_Account,Mobile_App,LOW,True,Expired_ID,False,None,APPROVED,2.82,39.36,42.18,False,False
APP-1008986,CUST-2008986,2025-10-07 17:51:59,Standard_Retail,USA,US,Checking_Standard,Mobile_App,LOW,False,None,False,None,APPROVED,3.08,12.42,15.5,False,False
APP-1008987,CUST-2008987,2025-06-09 21:58:06,Fintech_Digital,FRA,UK_EU,Checking_Standard,Mobile_App,LOW,False,None,False,None,APPROVED,3.15,11.69,14.84,False,False
APP-1008988,CUST-2008988,2025-07-30 05:50:46,SME_Business,FRA,UK_EU,Savings_HighYield,Web_Portal,MEDIUM,False,None,True,L2_Compliance,APPROVED,15.02,164.0,179.02,True,False
APP-1008989,CUST-2008989,2025-08-07 12:38:07,Premier_Wealth,DEU,UK_EU,Checking_Standard,Mobile_App,LOW,False,None,False,None,APPROVED,3.99,15.31,19.3,False,False
APP-1008990,CUST-2008990,2025-01-21 15:11:03,Standard_Retail,BRA,LATAM,Savings_HighYield,Branch_Assisted,MEDIUM,False,None,True,L2_Compliance,APPROVED,16.09,84.28,100.37,True,True
APP-1008991,CUST-2008991,2025-02-07 15:48:44,Standard_Retail,DEU,UK_EU,Checking_Standard,Web_Portal,HIGH,True,Name_Mismatch,True,L2_Compliance,APPROVED,10.3,83.61,93.91,True,False
APP-1008992,CUST-2008992,2025-03-15 17:50:23,Standard_Retail,USA,US,Savings_HighYield,Web_Portal,MEDIUM,False,None,False,None,APPROVED,2.41,7.06,9.47,False,False
APP-1008993,CUST-2008993,2025-01-30 19:00:02,Standard_Retail,USA,US,Checking_Standard,Web_Portal,LOW,False,None,False,None,APPROVED,1.28,10.03,11.31,False,False
APP-1008994,CUST-2008994,2025-09-06 20:47:08,Standard_Retail,FRA,UK_EU,Checking_Standard,Branch_Assisted,MEDIUM,False,None,True,L1_Ops,APPROVED,10.0,116.66,126.66,True,False
APP-1008995,CUST-2008995,2025-01-20 16:54:18,Standard_Retail,USA,US,Checking_Standard,Web_Portal,LOW,False,None,False,None,APPROVED,2.84,11.32,14.16,False,False
APP-1008996,CUST-2008996,2025-02-17 18:30:07,Standard_Retail,SGP,APAC,Savings_HighYield,Mobile_App,LOW,False,None,True,L2_Compliance,APPROVED,11.8,51.78,63.58,True,True
APP-1008997,CUST-2008997,2025-08-02 17:11:19,Fintech_Digital,USA,US,Checking_Standard,Mobile_App,LOW,False,None,True,L1_Ops,APPROVED,9.53,108.91,118.44,True,False
APP-1008998,CUST-2008998,2025-01-31 23:14:22,Standard_Retail,GBR,UK_EU,Checking_Standard,Mobile_App,LOW,False,None,False,None,ABANDONED,1.78,6.23,8.01,False,False
APP-1008999,CUST-2008999,2025-08-13 11:28:32,Fintech_Digital,USA,US,Premier_Checking,Web_Portal,LOW,False,None,False,None,APPROVED,1.93,11.26,13.19,False,False
APP-1009000,CUST-2009000,2025-04-15 17:36:37,Fintech_Digital,GBR,UK_EU,Checking_Standard,Web_Portal,LOW,False,None,True,L2_Compliance,ABANDONED,14.4,28.69,43.09,False,False
APP-1009001,CUST-2009001,2025-07-05 13:51:30,Standard_Retail,DEU,UK_EU,Savings_HighYield,Affiliate_Partner,LOW,False,None,False,None,APPROVED,2.46,16.56,19.02,False,False
APP-1009002,CUST-2009002,2025-05-21 22:03:33,SME_Business,SGP,APAC,Checking_Standard,Mobile_App,LOW,False,None,True,L1_Ops,APPROVED,13.83,39.98,53.81,True,False
APP-1009003,CUST-2009003,2025-05-09 06:47:33,Standard_Retail,USA,US,Checking_Standard,Mobile_App,LOW,True,Name_Mismatch,True,L1_Ops,ABANDONED,5.87,122.67,128.54,True,True
APP-1009004,CUST-2009004,2025-02-15 19:48:13,Premier_Wealth,FRA,UK_EU,Savings_HighYield,Mobile_App,LOW,False,None,False,None,APPROVED,3.43,12.64,16.07,False,False
APP-1009005,CUST-2009005,2025-04-08 23:03:02,Standard_Retail,USA,US,SME_Operating_Account,Mobile_App,LOW,True,Incomplete_Form,False,None,APPROVED,2.17,47.13,49.3,True,True
APP-1009006,CUST-2009006,2025-02-21 07:31:00,Standard_Retail,GBR,UK_EU,Savings_HighYield,Web_Portal,LOW,False,None,True,L2_Compliance,APPROVED,6.19,69.18,75.37,True,False
APP-1009007,CUST-2009007,2025-11-02 15:44:03,Premier_Wealth,SGP,APAC,Premier_Checking,Branch_Assisted,LOW,False,None,False,None,REJECTED,2.15,8.02,10.17,False,False
APP-1009008,CUST-2009008,2025-07-24 13:36:02,Standard_Retail,AUS,APAC,SME_Operating_Account,Web_Portal,LOW,False,None,False,None,APPROVED,2.23,3.74,5.97,False,False
APP-1009009,CUST-2009009,2025-02-28 20:45:19,Premier_Wealth,FRA,UK_EU,Checking_Standard,Mobile_App,LOW,True,Blurry_Image,False,None,ABANDONED,3.07,27.42,30.49,False,False
APP-1009010,CUST-2009010,2025-10-28 11:59:34,Standard_Retail,AUS,APAC,Savings_HighYield,Mobile_App,HIGH,True,Name_Mismatch,True,L2_Compliance,APPROVED,3.46,131.87,135.33,True,False
APP-1009011,CUST-2009011,2025-03-15 08:59:26,Standard_Retail,FRA,UK_EU,SME_Operating_Account,Mobile_App,LOW,False,None,False,None,APPROVED,2.29,8.73,11.02,False,False
APP-1009012,CUST-2009012,2025-12-01 17:19:33,Standard_Retail,USA,US,Checking_Standard,Mobile_App,LOW,False,None,False,None,APPROVED,3.07,9.2,12.27,False,False
APP-1009013,CUST-2009013,2025-09-06 11:41:24,Standard_Retail,USA,US,Premier_Checking,Mobile_App,LOW,False,None,False,None,APPROVED,3.81,5.67,9.48,False,False
APP-1009014,CUST-2009014,2025-12-03 23:50:20,Standard_Retail,USA,US,Checking_Standard,Web_Portal,LOW,False,None,False,None,ABANDONED,1.63,10.13,11.76,False,False
APP-1009015,CUST-2009015,2025-10-27 07:13:55,Standard_Retail,AUS,APAC,Premier_Checking,Mobile_App,MEDIUM,False,None,False,None,APPROVED,2.35,8.16,10.51,False,False
APP-1009016,CUST-2009016,2025-12-01 12:19:53,Standard_Retail,USA,US,Premier_Checking,Web_Portal,MEDIUM,False,None,False,None,APPROVED,3.67,15.42,19.09,False,False
APP-1009017,CUST-2009017,2025-09-29 13:40:09,SME_Business,GBR,UK_EU,Checking_Standard,Mobile_App,HIGH,False,None,True,L2_Compliance,ABANDONED,13.54,66.4,79.94,True,False
APP-1009018,CUST-2009018,2025-12-25 04:27:27,Standard_Retail,USA,US,Checking_Standard,Web_Portal,LOW,False,None,True,L1_Ops,APPROVED,6.57,35.73,42.3,False,False
APP-1009019,CUST-2009019,2025-10-01 16:39:11,Premier_Wealth,GBR,UK_EU,SME_Operating_Account,Mobile_App,LOW,False,None,False,None,ABANDONED,1.76,4.11,5.87,False,False
APP-1009020,CUST-2009020,2025-05-30 20:01:41,Standard_Retail,FRA,UK_EU,Checking_Standard,Branch_Assisted,LOW,False,None,False,None,ABANDONED,3.97,11.95,15.92,False,False
APP-1009021,CUST-2009021,2025-09-12 07:43:02,Fintech_Digital,DEU,UK_EU,Checking_Standard,Mobile_App,MEDIUM,True,Incomplete_Form,False,None,APPROVED,2.57,46.01,48.58,True,True
APP-1009022,CUST-2009022,2025-08-26 01:08:36,Standard_Retail,DEU,UK_EU,SME_Operating_Account,Web_Portal,MEDIUM,False,None,False,None,ABANDONED,2.2,19.4,21.6,False,True
APP-1009023,CUST-2009023,2025-03-03 05:19:38,Standard_Retail,GBR,UK_EU,Checking_Standard,Branch_Assisted,LOW,False,None,False,None,APPROVED,2.09,7.96,10.05,False,False
APP-1009024,CUST-2009024,2025-12-28 15:04:37,Standard_Retail,GBR,UK_EU,Checking_Standard,Mobile_App,LOW,False,None,False,None,APPROVED,4.05,9.05,13.1,False,False
APP-1009025,CUST-2009025,2025-05-24 14:43:55,Standard_Retail,USA,US,Checking_Standard,Branch_Assisted,MEDIUM,True,Name_Mismatch,True,L1_Ops,ABANDONED,11.43,88.78,100.21,True,True
APP-1009026,CUST-2009026,2025-06-14 10:16:13,Premier_Wealth,FRA,UK_EU,SME_Operating_Account,Mobile_App,LOW,False,None,True,L2_Compliance,ABANDONED,18.51,51.24,69.75,True,False
APP-1009027,CUST-2009027,2025-07-14 18:45:20,Standard_Retail,BRA,LATAM,Checking_Standard,Branch_Assisted,LOW,False,None,False,None,APPROVED,2.04,8.48,10.52,False,True
APP-1009028,CUST-2009028,2025-11-23 21:17:25,Fintech_Digital,DEU,UK_EU,SME_Operating_Account,Mobile_App,LOW,False,None,False,None,APPROVED,2.79,21.66,24.45,False,False
APP-1009029,CUST-2009029,2025-05-30 01:56:36,Standard_Retail,USA,US,Checking_Standard,Branch_Assisted,LOW,False,None,False,None,APPROVED,3.69,19.87,23.56,False,False
APP-1009030,CUST-2009030,2025-06-26 17:33:55,Standard_Retail,USA,US,SME_Operating_Account,Mobile_App,LOW,True,Name_Mismatch,False,None,APPROVED,2.62,37.59,40.21,False,False
APP-1009031,CUST-2009031,2025-12-16 13:27:07,SME_Business,DEU,UK_EU,Checking_Standard,Web_Portal,LOW,True,Expired_ID,True,L1_Ops,APPROVED,12.88,96.88,109.76,True,True
APP-1009032,CUST-2009032,2025-02-10 07:48:11,Standard_Retail,DEU,UK_EU,Checking_Standard,Mobile_App,LOW,True,Blurry_Image,False,None,APPROVED,1.91,61.83,63.74,True,False
APP-1009033,CUST-2009033,2025-12-30 17:30:08,SME_Business,DEU,UK_EU,Checking_Standard,Mobile_App,LOW,True,Name_Mismatch,False,None,APPROVED,1.6,31.18,32.78,False,False
APP-1009034,CUST-2009034,2025-09-11 15:09:52,Standard_Retail,USA,US,Checking_Standard,Branch_Assisted,LOW,True,Blurry_Image,True,L1_Ops,ABANDONED,5.36,93.24,98.6,True,True
APP-1009035,CUST-2009035,2025-04-22 21:44:36,SME_Business,USA,US,Checking_Standard,Web_Portal,HIGH,True,Expired_ID,True,L2_Compliance,ABANDONED,11.41,82.13,93.54,True,False
APP-1009036,CUST-2009036,2025-10-01 14:59:27,Standard_Retail,GBR,UK_EU,Checking_Standard,Web_Portal,HIGH,True,Address_Proof_Mismatch,True,L2_Compliance,APPROVED,9.49,133.7,143.19,True,False
APP-1009037,CUST-2009037,2025-07-21 18:21:13,SME_Business,USA,US,SME_Operating_Account,Web_Portal,LOW,False,None,False,None,APPROVED,1.48,14.48,15.96,False,False
APP-1009038,CUST-2009038,2025-06-28 12:13:58,SME_Business,GBR,UK_EU,Checking_Standard,Mobile_App,MEDIUM,True,Incomplete_Form,False,None,ABANDONED,2.3,35.62,37.92,False,False
APP-1009039,CUST-2009039,2025-01-01 04:40:55,Standard_Retail,FRA,UK_EU,Checking_Standard,Branch_Assisted,LOW,False,None,True,L2_Compliance,APPROVED,9.78,60.34,70.12,True,False
APP-1009040,CUST-2009040,2025-05-15 17:33:46,Standard_Retail,MEX,LATAM,Premier_Checking,Mobile_App,LOW,True,Expired_ID,False,None,ABANDONED,3.37,39.5,42.87,False,True
APP-1009041,CUST-2009041,2025-01-17 20:06:48,Standard_Retail,GBR,UK_EU,SME_Operating_Account,Mobile_App,LOW,False,None,False,None,ABANDONED,1.9,7.93,9.83,False,False
APP-1009042,CUST-2009042,2025-12-01 03:09:35,Fintech_Digital,USA,US,Checking_Standard,Web_Portal,LOW,False,None,True,L1_Ops,APPROVED,16.08,50.01,66.09,True,False
APP-1009043,CUST-2009043,2025-11-08 16:18:54,Standard_Retail,USA,US,Savings_HighYield,Web_Portal,LOW,False,None,False,None,ABANDONED,2.89,10.12,13.01,False,False
APP-1009044,CUST-2009044,2025-07-25 20:14:37,Standard_Retail,GBR,UK_EU,Premier_Checking,Mobile_App,LOW,False,None,False,None,APPROVED,2.71,6.34,9.05,False,False
APP-1009045,CUST-2009045,2025-03-21 06:56:21,Standard_Retail,FRA,UK_EU,Premier_Checking,Affiliate_Partner,LOW,False,None,False,None,APPROVED,3.58,9.31,12.89,False,False
APP-1009046,CUST-2009046,2025-09-08 16:19:16,Standard_Retail,FRA,UK_EU,SME_Operating_Account,Mobile_App,MEDIUM,True,Blurry_Image,True,L1_Ops,APPROVED,9.39,47.24,56.63,True,False
APP-1009047,CUST-2009047,2025-04-03 05:41:50,Premier_Wealth,FRA,UK_EU,Checking_Standard,Mobile_App,LOW,False,None,True,L1_Ops,APPROVED,11.27,39.12,50.39,True,False
APP-1009048,CUST-2009048,2025-08-29 23:29:59,Fintech_Digital,USA,US,Savings_HighYield,Web_Portal,LOW,False,None,False,None,APPROVED,1.64,15.02,16.66,False,False
APP-1009049,CUST-2009049,2025-11-28 17:25:02,Standard_Retail,BRA,LATAM,Checking_Standard,Affiliate_Partner,MEDIUM,True,Blurry_Image,True,L1_Ops,APPROVED,13.13,226.29,239.42,True,True
APP-1009050,CUST-2009050,2025-02-25 22:55:29,SME_Business,USA,US,Checking_Standard,Web_Portal,LOW,False,None,True,L1_Ops,APPROVED,12.02,51.1,63.12,True,True
APP-1009051,CUST-2009051,2025-12-04 20:54:03,Standard_Retail,FRA,UK_EU,Checking_Standard,Mobile_App,LOW,True,Incomplete_Form,True,L1_Ops,APPROVED,7.53,233.3,240.83,True,True
APP-1009052,CUST-2009052,2025-10-15 07:17:30,Standard_Retail,GBR,UK_EU,Savings_HighYield,Branch_Assisted,LOW,True,Expired_ID,True,L1_Ops,APPROVED,8.7,99.14,107.84,True,True
APP-1009053,CUST-2009053,2025-02-10 18:23:01,Standard_Retail,BRA,LATAM,Checking_Standard,Mobile_App,LOW,True,Blurry_Image,False,None,APPROVED,2.98,48.74,51.72,True,False
APP-1009054,CUST-2009054,2025-05-06 18:10:10,Premier_Wealth,DEU,UK_EU,Savings_HighYield,Branch_Assisted,LOW,False,None,False,None,APPROVED,2.15,15.94,18.09,False,False
APP-1009055,CUST-2009055,2025-08-04 23:22:47,Fintech_Digital,GBR,UK_EU,Savings_HighYield,Mobile_App,MEDIUM,False,None,True,L1_Ops,APPROVED,18.36,70.35,88.71,True,True
APP-1009056,CUST-2009056,2025-11-27 23:45:15,Fintech_Digital,FRA,UK_EU,Checking_Standard,Mobile_App,LOW,True,Address_Proof_Mismatch,False,None,ABANDONED,1.8,41.77,43.57,False,True
APP-1009057,CUST-2009057,2025-12-04 14:55:54,Standard_Retail,DEU,UK_EU,Checking_Standard,Mobile_App,LOW,False,None,True,L2_Compliance,APPROVED,9.27,92.81,102.08,True,False
APP-1009058,CUST-2009058,2025-07-23 17:32:49,Standard_Retail,MEX,LATAM,Checking_Standard,Mobile_App,MEDIUM,False,None,True,L1_Ops,APPROVED,15.17,59.55,74.72,True,False
APP-1009059,CUST-2009059,2025-03-30 16:15:15,Standard_Retail,USA,US,Checking_Standard,Web_Portal,LOW,False,None,False,None,APPROVED,2.56,12.4,14.96,False,False
APP-1009060,CUST-2009060,2025-01-15 10:26:32,Fintech_Digital,MEX,LATAM,SME_Operating_Account,Branch_Assisted,LOW,False,None,False,None,APPROVED,1.8,10.08,11.88,False,False
APP-1009061,CUST-2009061,2025-07-13 03:10:25,Fintech_Digital,GBR,UK_EU,Checking_Standard,Branch_Assisted,LOW,False,None,False,None,APPROVED,3.15,7.71,10.86,False,False
APP-1009062,CUST-2009062,2025-03-06 10:38:29,SME_Business,GBR,UK_EU,Premier_Checking,Web_Portal,MEDIUM,True,Expired_ID,True,L1_Ops,APPROVED,6.94,157.85,164.79,True,False
APP-1009063,CUST-2009063,2025-08-17 03:29:39,Standard_Retail,USA,US,Checking_Standard,Mobile_App,MEDIUM,False,None,False,None,APPROVED,1.6,10.09,11.69,False,False
APP-1009064,CUST-2009064,2025-08-31 13:14:31,Standard_Retail,BRA,LATAM,Premier_Checking,Web_Portal,LOW,True,Blurry_Image,True,L1_Ops,APPROVED,12.31,189.36,201.67,True,False
APP-1009065,CUST-2009065,2025-07-19 16:46:30,Standard_Retail,FRA,UK_EU,Premier_Checking,Mobile_App,MEDIUM,True,Blurry_Image,True,L1_Ops,ABANDONED,11.56,83.93,95.49,True,True
APP-1009066,CUST-2009066,2025-09-20 23:09:02,Standard_Retail,MEX,LATAM,SME_Operating_Account,Mobile_App,LOW,True,Address_Proof_Mismatch,True,L1_Ops,ABANDONED,4.79,97.24,102.03,True,True
APP-1009067,CUST-2009067,2025-05-09 18:52:52,Standard_Retail,FRA,UK_EU,Premier_Checking,Mobile_App,LOW,False,None,False,None,APPROVED,1.94,13.74,15.68,False,False
APP-1009068,CUST-2009068,2025-08-04 12:34:51,Standard_Retail,DEU,UK_EU,Savings_HighYield,Web_Portal,LOW,False,None,False,None,APPROVED,1.94,3.84,5.78,False,False
APP-1009069,CUST-2009069,2025-09-26 16:55:50,Standard_Retail,AUS,APAC,Savings_HighYield,Mobile_App,LOW,True,Expired_ID,True,L1_Ops,APPROVED,6.1,156.13,162.23,True,False
APP-1009070,CUST-2009070,2025-09-26 02:53:37,Fintech_Digital,SGP,APAC,SME_Operating_Account,Web_Portal,LOW,False,None,False,None,APPROVED,2.04,7.88,9.92,False,False
APP-1009071,CUST-2009071,2025-07-07 22:18:26,SME_Business,DEU,UK_EU,SME_Operating_Account,Mobile_App,MEDIUM,False,None,True,L2_Compliance,APPROVED,4.61,106.13,110.74,True,False
APP-1009072,CUST-2009072,2025-05-27 09:02:17,Standard_Retail,USA,US,Premier_Checking,Web_Portal,LOW,False,None,False,None,APPROVED,2.26,16.8,19.06,False,False
APP-1009073,CUST-2009073,2025-11-08 05:42:44,Standard_Retail,GBR,UK_EU,Checking_Standard,Mobile_App,LOW,False,None,False,None,APPROVED,2.91,6.8,9.71,False,False
APP-1009074,CUST-2009074,2025-10-05 15:34:00,Standard_Retail,USA,US,Savings_HighYield,Mobile_App,LOW,True,Blurry_Image,True,L1_Ops,ABANDONED,11.58,173.92,185.5,True,False
APP-1009075,CUST-2009075,2025-11-18 23:57:48,SME_Business,FRA,UK_EU,Premier_Checking,Mobile_App,LOW,False,None,False,None,APPROVED,3.51,17.98,21.49,False,False
APP-1009076,CUST-2009076,2025-12-03 14:37:20,SME_Business,FRA,UK_EU,Checking_Standard,Branch_Assisted,HIGH,False,None,True,L2_Compliance,APPROVED,18.71,78.21,96.92,True,True
APP-1009077,CUST-2009077,2025-02-18 22:52:12,SME_Business,AUS,APAC,Savings_HighYield,Web_Portal,MEDIUM,False,None,False,None,APPROVED,2.71,10.46,13.17,False,False
APP-1009078,CUST-2009078,2025-04-30 02:11:52,SME_Business,DEU,UK_EU,Checking_Standard,Web_Portal,LOW,False,None,False,None,APPROVED,1.93,18.49,20.42,False,False
APP-1009079,CUST-2009079,2025-05-20 14:13:02,Standard_Retail,AUS,APAC,SME_Operating_Account,Web_Portal,LOW,False,None,True,L1_Ops,APPROVED,3.61,51.89,55.5,True,False
APP-1009080,CUST-2009080,2025-01-22 07:30:16,Standard_Retail,USA,US,Checking_Standard,Affiliate_Partner,LOW,False,None,False,None,APPROVED,1.3,7.88,9.18,False,False
APP-1009081,CUST-2009081,2025-03-21 11:53:24,Standard_Retail,SGP,APAC,Checking_Standard,Mobile_App,LOW,False,None,False,None,APPROVED,1.45,14.67,16.12,False,False
APP-1009082,CUST-2009082,2025-09-29 02:47:34,Standard_Retail,GBR,UK_EU,Checking_Standard,Branch_Assisted,LOW,False,None,False,None,APPROVED,2.1,6.33,8.43,False,False
APP-1009083,CUST-2009083,2025-07-01 06:41:04,SME_Business,AUS,APAC,Savings_HighYield,Mobile_App,HIGH,False,None,False,None,APPROVED,3.09,6.99,10.08,False,False
APP-1009084,CUST-2009084,2025-03-21 01:03:51,Standard_Retail,AUS,APAC,Checking_Standard,Mobile_App,LOW,False,None,True,L1_Ops,ABANDONED,18.65,45.97,64.62,True,False
APP-1009085,CUST-2009085,2025-06-02 16:01:33,Standard_Retail,AUS,APAC,Savings_HighYield,Web_Portal,LOW,False,None,True,L2_Compliance,APPROVED,5.97,76.15,82.12,True,False
APP-1009086,CUST-2009086,2025-04-19 17:09:35,Standard_Retail,USA,US,SME_Operating_Account,Web_Portal,LOW,False,None,False,None,APPROVED,1.95,9.22,11.17,False,False
APP-1009087,CUST-2009087,2025-07-10 19:02:09,Fintech_Digital,FRA,UK_EU,Premier_Checking,Mobile_App,LOW,False,None,False,None,APPROVED,2.7,9.67,12.37,False,False
APP-1009088,CUST-2009088,2025-03-16 05:27:42,Standard_Retail,FRA,UK_EU,SME_Operating_Account,Branch_Assisted,LOW,False,None,False,None,APPROVED,1.73,4.3,6.03,False,False
APP-1009089,CUST-2009089,2025-11-17 19:52:04,Premier_Wealth,SGP,APAC,Checking_Standard,Mobile_App,MEDIUM,False,None,False,None,APPROVED,1.75,8.9,10.65,False,False
APP-1009090,CUST-2009090,2025-12-22 20:59:55,Standard_Retail,FRA,UK_EU,SME_Operating_Account,Web_Portal,LOW,False,None,False,None,APPROVED,2.64,3.93,6.57,False,False
APP-1009091,CUST-2009091,2025-02-08 19:19:10,Standard_Retail,GBR,UK_EU,Checking_Standard,Mobile_App,LOW,True,Name_Mismatch,True,L1_Ops,ABANDONED,7.67,125.88,133.55,True,True
APP-1009092,CUST-2009092,2025-03-05 06:03:56,Standard_Retail,AUS,APAC,Checking_Standard,Web_Portal,LOW,False,None,False,None,APPROVED,1.35,6.26,7.61,False,False
APP-1009093,CUST-2009093,2025-12-28 07:57:50,SME_Business,DEU,UK_EU,Savings_HighYield,Mobile_App,LOW,False,None,False,None,ABANDONED,3.22,9.93,13.15,False,False
APP-1009094,CUST-2009094,2025-06-14 08:08:04,Standard_Retail,DEU,UK_EU,Checking_Standard,Branch_Assisted,LOW,False,None,False,None,APPROVED,2.81,15.41,18.22,False,False
APP-1009095,CUST-2009095,2025-12-16 13:33:03,Fintech_Digital,USA,US,Checking_Standard,Branch_Assisted,LOW,False,None,False,None,APPROVED,1.59,7.77,9.36,False,False
APP-1009096,CUST-2009096,2025-09-06 15:47:27,Standard_Retail,GBR,UK_EU,Checking_Standard,Mobile_App,LOW,False,None,False,None,APPROVED,2.55,12.46,15.01,False,False
APP-1009097,CUST-2009097,2025-02-24 18:50:16,Standard_Retail,USA,US,Savings_HighYield,Mobile_App,LOW,True,Address_Proof_Mismatch,True,L1_Ops,APPROVED,10.59,84.21,94.8,True,True
APP-1009098,CUST-2009098,2025-01-13 14:35:46,Fintech_Digital,AUS,APAC,Checking_Standard,Branch_Assisted,LOW,False,None,False,None,APPROVED,2.14,20.18,22.32,False,False
APP-1009099,CUST-2009099,2025-06-01 01:58:14,Standard_Retail,USA,US,SME_Operating_Account,Web_Portal,LOW,False,None,False,None,APPROVED,1.82,6.72,8.54,False,False
APP-1009100,CUST-2009100,2025-03-26 12:57:53,Premier_Wealth,USA,US,Checking_Standard,Web_Portal,LOW,False,None,False,None,REJECTED,2.55,15.63,18.18,False,False
APP-1009101,CUST-2009101,2025-06-18 11:28:05,SME_Business,MEX,LATAM,Premier_Checking,Affiliate_Partner,LOW,False,None,False,None,APPROVED,1.68,14.58,16.26,False,False
APP-1009102,CUST-2009102,2025-08-10 22:08:48,Standard_Retail,FRA,UK_EU,SME_Operating_Account,Mobile_App,LOW,False,None,True,L1_Ops,APPROVED,11.23,55.89,67.12,True,True
APP-1009103,CUST-2009103,2025-06-22 09:47:59,SME_Business,USA,US,Premier_Checking,Mobile_App,LOW,False,None,False,None,APPROVED,1.7,4.57,6.27,False,False
APP-1009104,CUST-2009104,2025-05-22 21:48:37,Standard_Retail,MEX,LATAM,Checking_Standard,Affiliate_Partner,LOW,False,None,False,None,APPROVED,1.97,4.65,6.62,False,False
APP-1009105,CUST-2009105,2025-12-10 23:29:10,Standard_Retail,FRA,UK_EU,Checking_Standard,Mobile_App,HIGH,False,None,True,L2_Compliance,ABANDONED,7.58,105.81,113.39,True,False
APP-1009106,CUST-2009106,2025-01-15 11:34:31,Standard_Retail,GBR,UK_EU,Savings_HighYield,Web_Portal,MEDIUM,False,None,True,L1_Ops,APPROVED,14.25,72.58,86.83,True,False
APP-1009107,CUST-2009107,2025-01-21 12:50:00,SME_Business,BRA,LATAM,Checking_Standard,Mobile_App,LOW,False,None,True,L1_Ops,ABANDONED,13.19,55.89,69.08,True,False
APP-1009108,CUST-2009108,2025-11-08 16:59:03,Standard_Retail,GBR,UK_EU,Premier_Checking,Mobile_App,LOW,False,None,False,None,APPROVED,1.6,9.51,11.11,False,False
APP-1009109,CUST-2009109,2025-11-12 05:17:59,SME_Business,GBR,UK_EU,Savings_HighYield,Affiliate_Partner,MEDIUM,False,None,True,L2_Compliance,APPROVED,12.77,108.95,121.72,True,False
APP-1009110,CUST-2009110,2025-06-12 23:24:06,Fintech_Digital,GBR,UK_EU,SME_Operating_Account,Web_Portal,LOW,False,None,False,None,APPROVED,1.8,7.24,9.04,False,False
APP-1009111,CUST-2009111,2025-08-20 14:09:48,Standard_Retail,FRA,UK_EU,Checking_Standard,Web_Portal,LOW,False,None,False,None,APPROVED,2.52,12.23,14.75,False,False
APP-1009112,CUST-2009112,2025-04-05 16:36:21,Standard_Retail,BRA,LATAM,Checking_Standard,Web_Portal,MEDIUM,True,Expired_ID,True,L1_Ops,APPROVED,10.63,213.43,224.06,True,False
APP-1009113,CUST-2009113,2025-10-11 22:42:34,Standard_Retail,USA,US,SME_Operating_Account,Mobile_App,LOW,True,Address_Proof_Mismatch,True,L1_Ops,APPROVED,10.95,111.47,122.42,True,False
APP-1009114,CUST-2009114,2025-05-29 03:17:08,Standard_Retail,FRA,UK_EU,Checking_Standard,Mobile_App,LOW,False,None,False,None,APPROVED,1.75,9.1,10.85,False,False
APP-1009115,CUST-2009115,2025-12-02 20:35:46,Standard_Retail,MEX,LATAM,Savings_HighYield,Branch_Assisted,HIGH,False,None,True,L2_Compliance,ABANDONED,8.05,76.8,84.85,True,False
APP-1009116,CUST-2009116,2025-11-07 06:18:29,Premier_Wealth,AUS,APAC,Checking_Standard,Affiliate_Partner,LOW,False,None,False,None,APPROVED,2.13,14.93,17.06,False,False
