review_id,application_id,queue_name,analyst_id,duration_minutes,decision
REV-3003844,APP-1009298,L1_Document_Exception,ANL-159,984.0,APPROVE
REV-3003845,APP-1009300,L1_Document_Exception,ANL-152,735.0,APPROVE
REV-3003846,APP-1009305,L2_AML_Sanctions,ANL-237,622.8,APPROVE
REV-3003847,APP-1009306,L2_AML_Sanctions,ANL-146,873.0,APPROVE
REV-3003848,APP-1009307,L1_Document_Exception,ANL-135,896.4,APPROVE
REV-3003849,APP-1009311,L1_Document_Exception,ANL-249,803.4,APPROVE
REV-3003850,APP-1009313,L1_Document_Exception,ANL-214,1218.6,REQUEST_REWORK
REV-3003851,APP-1009314,L2_AML_Sanctions,ANL-132,1201.8,APPROVE
REV-3003852,APP-1009316,L2_AML_Sanctions,ANL-164,443.4,APPROVE
REV-3003853,APP-1009317,L2_AML_Sanctions,ANL-201,934.8,APPROVE
REV-3003854,APP-1009318,L2_AML_Sanctions,ANL-198,430.8,APPROVE
REV-3003855,APP-1009325,L2_AML_Sanctions,ANL-138,347.4,APPROVE
REV-3003856,APP-1009326,L1_Document_Exception,ANL-189,363.0,APPROVE
REV-3003857,APP-1009327,L1_Document_Exception,ANL-167,943.8,APPROVE
REV-3003858,APP-1009328,L1_Document_Exception,ANL-154,662.4,APPROVE
REV-3003859,APP-1009329,L1_Document_Exception,ANL-143,742.2,APPROVE
REV-3003860,APP-1009330,L2_AML_Sanctions,ANL-182,690.6,REJECT
REV-3003861,APP-1009331,L1_Document_Exception,ANL-233,912.0,APPROVE
REV-3003862,APP-1009334,L2_AML_Sanctions,ANL-248,496.2,APPROVE
REV-3003863,APP-1009340,L1_Document_Exception,ANL-228,463.8,APPROVE
REV-3003864,APP-1009341,L1_Document_Exception,ANL-184,696.6,APPROVE
REV-3003865,APP-1009342,L1_Document_Exception,ANL-193,1542.6,REQUEST_REWORK
REV-3003866,APP-1009344,L1_Document_Exception,ANL-205,1444.8,APPROVE
REV-3003867,APP-1009345,L1_Document_Exception,ANL-120,649.2,APPROVE
REV-3003868,APP-1009346,L2_AML_Sanctions,ANL-218,669.6,APPROVE
REV-3003869,APP-1009347,L1_Document_Exception,ANL-213,634.8,APPROVE
REV-3003870,APP-1009348,L1_Document_Exception,ANL-143,1444.8,APPROVE
REV-3003871,APP-1009349,L2_AML_Sanctions,ANL-194,778.2,APPROVE
REV-3003872,APP-1009350,L1_Document_Exception,ANL-215,942.0,APPROVE
REV-3003873,APP-1009353,L1_Document_Exception,ANL-190,502.8,APPROVE
REV-3003874,APP-1009356,L1_Document_Exception,ANL-226,759.6,APPROVE
REV-3003875,APP-1009360,L1_Document_Exception,ANL-133,632.4,APPROVE
REV-3003876,APP-1009361,L1_Document_Exception,ANL-231,546.6,APPROVE
REV-3003877,APP-1009362,L1_Document_Exception,ANL-234,520.2,REQUEST_REWORK
REV-3003878,APP-1009369,L1_Document_Exception,ANL-199,1421.4,APPROVE
REV-3003879,APP-1009370,L2_AML_Sanctions,ANL-210,676.2,APPROVE
REV-3003880,APP-1009372,L1_Document_Exception,ANL-173,520.8,REQUEST_REWORK
REV-3003881,APP-1009374,L2_AML_Sanctions,ANL-156,1432.2,APPROVE
REV-3003882,APP-1009376,L2_AML_Sanctions,ANL-184,674.4,APPROVE
REV-3003883,APP-1009377,L1_Document_Exception,ANL-129,814.2,APPROVE
REV-3003884,APP-1009381,L1_Document_Exception,ANL-236,1014.0,APPROVE
REV-3003885,APP-1009382,L1_Document_Exception,ANL-107,636.6,APPROVE
REV-3003886,APP-1009385,L1_Document_Exception,ANL-191,453.6,APPROVE
REV-3003887,APP-1009387,L2_AML_Sanctions,ANL-201,592.2,APPROVE
REV-3003888,APP-1009388,L1_Document_Exception,ANL-191,439.8,APPROVE
REV-3003889,APP-1009390,L1_Document_Exception,ANL-201,565.8,APPROVE
REV-3003890,APP-1009391,L2_AML_Sanctions,ANL-106,263.4,REQUEST_REWORK
REV-3003891,APP-1009394,L1_Document_Exception,ANL-103,929.4,APPROVE
REV-3003892,APP-1009395,L2_AML_Sanctions,ANL-219,1008.6,APPROVE
REV-3003893,APP-1009398,L2_AML_Sanctions,ANL-207,323.4,APPROVE
REV-3003894,APP-1009399,L1_Document_Exception,ANL-112,695.4,APPROVE
REV-3003895,APP-1009402,L1_Document_Exception,ANL-144,1101.0,APPROVE
REV-3003896,APP-1009403,L2_AML_Sanctions,ANL-214,462.6,APPROVE
REV-3003897,APP-1009404,L2_AML_Sanctions,ANL-197,1263.6,APPROVE
REV-3003898,APP-1009407,L1_Document_Exception,ANL-176,377.4,APPROVE
REV-3003899,APP-1009410,L1_Document_Exception,ANL-117,1462.2,APPROVE
REV-3003900,APP-1009412,L1_Document_Exception,ANL-110,473.4,APPROVE
REV-3003901,APP-1009414,L1_Document_Exception,ANL-222,438.6,APPROVE
REV-3003902,APP-1009415,L1_Document_Exception,ANL-143,282.6,APPROVE
REV-3003903,APP-1009416,L2_AML_Sanctions,ANL-220,637.2,REQUEST_REWORK
REV-3003904,APP-1009417,L1_Document_Exception,ANL-234,1392.6,APPROVE
REV-3003905,APP-1009418,L1_Document_Exception,ANL-143,477.6,APPROVE
REV-3003906,APP-1009423,L1_Document_Exception,ANL-232,691.2,REQUEST_REWORK
REV-3003907,APP-1009424,L2_AML_Sanctions,ANL-247,679.2,APPROVE
REV-3003908,APP-1009426,L1_Document_Exception,ANL-209,759.0,APPROVE
REV-3003909,APP-1009428,L2_AML_Sanctions,ANL-138,534.6,APPROVE
REV-3003910,APP-1009429,L1_Document_Exception,ANL-149,519.0,APPROVE
REV-3003911,APP-1009434,L1_Document_Exception,ANL-247,611.4,APPROVE
REV-3003912,APP-1009435,L1_Document_Exception,ANL-218,668.4,APPROVE
REV-3003913,APP-1009442,L1_Document_Exception,ANL-144,550.2,REQUEST_REWORK
REV-3003914,APP-1009447,L2_AML_Sanctions,ANL-183,922.2,APPROVE
REV-3003915,APP-1009451,L1_Document_Exception,ANL-152,254.4,APPROVE
REV-3003916,APP-1009452,L1_Document_Exception,ANL-238,458.4,APPROVE
REV-3003917,APP-1009462,L1_Document_Exception,ANL-214,1344.0,REJECT
REV-3003918,APP-1009463,L2_AML_Sanctions,ANL-214,815.4,APPROVE
REV-3003919,APP-1009464,L1_Document_Exception,ANL-224,999.6,REQUEST_REWORK
REV-3003920,APP-1009465,L1_Document_Exception,ANL-168,606.0,APPROVE
REV-3003921,APP-1009467,L1_Document_Exception,ANL-182,1637.4,APPROVE
REV-3003922,APP-1009468,L2_AML_Sanctions,ANL-249,480.6,APPROVE
REV-3003923,APP-1009473,L2_AML_Sanctions,ANL-146,559.2,REQUEST_REWORK
REV-3003924,APP-1009476,L1_Document_Exception,ANL-166,936.6,APPROVE
REV-3003925,APP-1009478,L2_AML_Sanctions,ANL-123,756.0,APPROVE
REV-3003926,APP-1009479,L1_Document_Exception,ANL-165,897.0,REQUEST_REWORK
REV-3003927,APP-1009484,L2_AML_Sanctions,ANL-210,787.8,APPROVE
REV-3003928,APP-1009487,L1_Document_Exception,ANL-201,921.0,APPROVE
REV-3003929,APP-1009488,L1_Document_Exception,ANL-166,287.4,APPROVE
REV-3003930,APP-1009489,L1_Document_Exception,ANL-249,546.6,APPROVE
REV-3003931,APP-1009493,L1_Document_Exception,ANL-139,732.0,REQUEST_REWORK
REV-3003932,APP-1009497,L2_AML_Sanctions,ANL-107,1332.0,APPROVE
REV-3003933,APP-1009498,L1_Document_Exception,ANL-153,542.4,APPROVE
REV-3003934,APP-1009500,L1_Document_Exception,ANL-213,969.0,APPROVE
REV-3003935,APP-1009501,L1_Document_Exception,ANL-135,918.0,REQUEST_REWORK
REV-3003936,APP-1009502,L1_Document_Exception,ANL-201,1058.4,REQUEST_REWORK
REV-3003937,APP-1009505,L1_Document_Exception,ANL-106,972.0,REQUEST_REWORK
REV-3003938,APP-1009506,L2_AML_Sanctions,ANL-214,322.8,APPROVE
REV-3003939,APP-1009508,L1_Document_Exception,ANL-184,536.4,APPROVE
REV-3003940,APP-1009512,L1_Document_Exception,ANL-214,367.2,APPROVE
REV-3003941,APP-1009513,L2_AML_Sanctions,ANL-237,516.0,APPROVE
REV-3003942,APP-1009514,L1_Document_Exception,ANL-249,906.0,REJECT
REV-3003943,APP-1009515,L1_Document_Exception,ANL-148,499.2,APPROVE
REV-3003944,APP-1009519,L2_AML_Sanctions,ANL-161,465.6,REJECT
REV-3003945,APP-1009521,L1_Document_Exception,ANL-184,410.4,REJECT
REV-3003946,APP-1009523,L2_AML_Sanctions,ANL-238,324.0,APPROVE
REV-3003947,APP-1009527,L1_Document_Exception,ANL-208,638.4,APPROVE
REV-3003948,APP-1009528,L2_AML_Sanctions,ANL-132,1017.0,APPROVE
REV-3003949,APP-1009530,L1_Document_Exception,ANL-131,496.2,REQUEST_REWORK
REV-3003950,APP-1009532,L1_Document_Exception,ANL-114,1335.0,APPROVE
REV-3003951,APP-1009535,L2_AML_Sanctions,ANL-169,263.4,APPROVE
REV-3003952,APP-1009537,L2_AML_Sanctions,ANL-142,994.2,APPROVE
REV-3003953,APP-1009538,L1_Document_Exception,ANL-118,1042.8,APPROVE
REV-3003954,APP-1009540,L1_Document_Exception,ANL-102,825.6,APPROVE
REV-3003955,APP-1009547,L1_Document_Exception,ANL-184,896.4,REQUEST_REWORK
REV-3003956,APP-1009549,L1_Document_Exception,ANL-152,595.8,APPROVE
REV-3003957,APP-1009551,L1_Document_Exception,ANL-148,1068.6,REQUEST_REWORK
REV-3003958,APP-1009552,L1_Document_Exception,ANL-108,363.6,APPROVE
REV-3003959,APP-1009554,L2_AML_Sanctions,ANL-212,456.0,REQUEST_REWORK
REV-3003960,APP-1009557,L1_Document_Exception,ANL-167,413.4,REQUEST_REWORK
REV-3003961,APP-1009559,L1_Document_Exception,ANL-193,910.2,APPROVE
REV-3003962,APP-1009561,L2_AML_Sanctions,ANL-137,305.4,APPROVE
REV-3003963,APP-1009562,L1_Document_Exception,ANL-212,738.0,APPROVE
REV-3003964,APP-1009565,L1_Document_Exception,ANL-168,557.4,APPROVE
REV-3003965,APP-1009570,L2_AML_Sanctions,ANL-196,637.8,APPROVE
REV-3003966,APP-1009571,L1_Document_Exception,ANL-225,984.6,APPROVE
REV-3003967,APP-1009573,L1_Document_Exception,ANL-207,625.8,APPROVE
REV-3003968,APP-1009574,L1_Document_Exception,ANL-197,568.8,APPROVE
REV-3003969,APP-1009576,L1_Document_Exception,ANL-200,737.4,APPROVE
REV-3003970,APP-1009582,L1_Document_Exception,ANL-213,611.4,REQUEST_REWORK
REV-3003971,APP-1009583,L2_AML_Sanctions,ANL-230,868.8,APPROVE
REV-3003972,APP-1009585,L2_AML_Sanctions,ANL-183,913.2,REJECT
REV-3003973,APP-1009589,L2_AML_Sanctions,ANL-216,488.4,REQUEST_REWORK
REV-3003974,APP-1009591,L2_AML_Sanctions,ANL-121,332.4,APPROVE
REV-3003975,APP-1009593,L1_Document_Exception,ANL-202,629.4,APPROVE
REV-3003976,APP-1009594,L2_AML_Sanctions,ANL-195,564.6,APPROVE
REV-3003977,APP-1009604,L1_Document_Exception,ANL-136,593.4,APPROVE
REV-3003978,APP-1009605,L1_Document_Exception,ANL-213,603.0,REQUEST_REWORK
REV-3003979,APP-1009610,L1_Document_Exception,ANL-163,356.4,APPROVE
REV-3003980,APP-1009611,L1_Document_Exception,ANL-180,637.2,APPROVE
REV-3003981,APP-1009617,L2_AML_Sanctions,ANL-153,1150.8,APPROVE
REV-3003982,APP-1009618,L1_Document_Exception,ANL-167,421.8,APPROVE
REV-3003983,APP-1009620,L1_Document_Exception,ANL-134,734.4,REQUEST_REWORK
REV-3003984,APP-1009623,L1_Document_Exception,ANL-225,773.4,APPROVE
REV-3003985,APP-1009625,L1_Document_Exception,ANL-209,1051.8,APPROVE
REV-3003986,APP-1009628,L2_AML_Sanctions,ANL-247,650.4,APPROVE
REV-3003987,APP-1009629,L1_Document_Exception,ANL-150,566.4,APPROVE
REV-3003988,APP-1009632,L2_AML_Sanctions,ANL-237,908.4,APPROVE
REV-3003989,APP-1009635,L1_Document_Exception,ANL-244,1086.0,APPROVE
REV-3003990,APP-1009643,L2_AML_Sanctions,ANL-125,417.0,APPROVE
REV-3003991,APP-1009644,L1_Document_Exception,ANL-117,466.2,APPROVE
REV-3003992,APP-1009646,L2_AML_Sanctions,ANL-114,722.4,APPROVE
REV-3003993,APP-1009647,L1_Document_Exception,ANL-236,1263.6,APPROVE
REV-3003994,APP-1009648,L1_Document_Exception,ANL-197,525.6,APPROVE
REV-3003995,APP-1009653,L1_Document_Exception,ANL-230,1180.8,REQUEST_REWORK
REV-3003996,APP-1009655,L1_Document_Exception,ANL-228,1651.2,APPROVE
REV-3003997,APP-1009657,L2_AML_Sanctions,ANL-211,511.2,APPROVE
REV-3003998,APP-1009658,L1_Document_Exception,ANL-123,622.8,APPROVE
REV-3003999,APP-1009659,L1_Document_Exception,ANL-170,1121.4,APPROVE
REV-3004000,APP-1009663,L2_AML_Sanctions,ANL-213,936.6,APPROVE
REV-3004001,APP-1009667,L2_AML_Sanctions,ANL-146,820.8,REJECT
REV-3004002,APP-1009669,L2_AML_Sanctions,ANL-125,267.6,REQUEST_REWORK
REV-3004003,APP-1009670,L1_Document_Exception,ANL-211,469.2,APPROVE
REV-3004004,APP-1009672,L1_Document_Exception,ANL-222,864.6,APPROVE
REV-3004005,APP-1009673,L1_Document_Exception,ANL-198,854.4,APPROVE
REV-3004006,APP-1009677,L1_Document_Exception,ANL-104,821.4,APPROVE
REV-3004007,APP-1009679,L1_Document_Exception,ANL-217,1193.4,REQUEST_REWORK
REV-3004008,APP-1009680,L2_AML_Sanctions,ANL-110,453.0,APPROVE
REV-3004009,APP-1009682,L1_Document_Exception,ANL-101,638.4,APPROVE
REV-3004010,APP-1009693,L2_AML_Sanctions,ANL-155,669.0,APPROVE
REV-3004011,APP-1009695,L1_Document_Exception,ANL-222,686.4,APPROVE
REV-3004012,APP-1009697,L2_AML_Sanctions,ANL-119,631.8,APPROVE
REV-3004013,APP-1009698,L1_Document_Exception,ANL-106,529.2,APPROVE
REV-3004014,APP-1009699,L1_Document_Exception,ANL-124,557.4,APPROVE
REV-3004015,APP-1009700,L2_AML_Sanctions,ANL-211,619.8,REQUEST_REWORK
REV-3004016,APP-1009702,L1_Document_Exception,ANL-177,361.2,REQUEST_REWORK
REV-3004017,APP-1009706,L1_Document_Exception,ANL-120,1176.6,APPROVE
REV-3004018,APP-1009707,L1_Document_Exception,ANL-154,504.0,APPROVE
REV-3004019,APP-1009712,L2_AML_Sanctions,ANL-238,968.4,APPROVE
REV-3004020,APP-1009714,L2_AML_Sanctions,ANL-187,469.8,APPROVE
REV-3004021,APP-1009715,L2_AML_Sanctions,ANL-104,505.8,REJECT
REV-3004022,APP-1009717,L1_Document_Exception,ANL-226,928.2,REQUEST_REWORK
REV-3004023,APP-1009719,L1_Document_Exception,ANL-182,493.8,APPROVE
REV-3004024,APP-1009720,L2_AML_Sanctions,ANL-228,1057.2,APPROVE
REV-3004025,APP-1009722,L2_AML_Sanctions,ANL-241,778.2,APPROVE
REV-3004026,APP-1009724,L1_Document_Exception,ANL-158,328.8,REQUEST_REWORK
REV-3004027,APP-1009725,L1_Document_Exception,ANL-129,837.0,REQUEST_REWORK
REV-3004028,APP-1009726,L2_AML_Sanctions,ANL-105,498.6,APPROVE
REV-3004029,APP-1009727,L2_AML_Sanctions,ANL-111,517.8,REQUEST_REWORK
REV-3004030,APP-1009728,L2_AML_Sanctions,ANL-181,433.8,APPROVE
REV-3004031,APP-1009729,L1_Document_Exception,ANL-207,1001.4,REQUEST_REWORK
REV-3004032,APP-1009735,L1_Document_Exception,ANL-189,506.4,APPROVE
REV-3004033,APP-1009740,L1_Document_Exception,ANL-204,1102.8,REQUEST_REWORK
REV-3004034,APP-1009742,L1_Document_Exception,ANL-233,777.0,APPROVE
REV-3004035,APP-1009743,L2_AML_Sanctions,ANL-145,466.2,REQUEST_REWORK
REV-3004036,APP-1009744,L1_Document_Exception,ANL-126,561.6,REQUEST_REWORK
REV-3004037,APP-1009745,L2_AML_Sanctions,ANL-247,544.2,APPROVE
REV-3004038,APP-1009747,L1_Document_Exception,ANL-196,634.2,REQUEST_REWORK
REV-3004039,APP-1009750,L1_Document_Exception,ANL-111,361.8,APPROVE
REV-3004040,APP-1009754,L1_Document_Exception,ANL-173,485.4,APPROVE
REV-3004041,APP-1009756,L1_Document_Exception,ANL-220,773.4,APPROVE
REV-3004042,APP-1009758,L1_Document_Exception,ANL-113,838.2,APPROVE
REV-3004043,APP-1009759,L2_AML_Sanctions,ANL-215,642.6,APPROVE
REV-3004044,APP-1009762,L1_Document_Exception,ANL-176,697.8,APPROVE
REV-3004045,APP-1009764,L1_Document_Exception,ANL-136,427.2,REQUEST_REWORK
REV-3004046,APP-1009765,L1_Document_Exception,ANL-157,510.0,REQUEST_REWORK
REV-3004047,APP-1009767,L2_AML_Sanctions,ANL-211,303.6,APPROVE
REV-3004048,APP-1009773,L1_Document_Exception,ANL-124,427.8,REQUEST_REWORK
REV-3004049,APP-1009777,L1_Document_Exception,ANL-245,559.8,APPROVE
REV-3004050,APP-1009779,L2_AML_Sanctions,ANL-232,475.2,APPROVE
REV-3004051,APP-1009780,L1_Document_Exception,ANL-207,899.4,APPROVE
REV-3004052,APP-1009782,L1_Document_Exception,ANL-212,436.2,APPROVE
REV-3004053,APP-1009783,L1_Document_Exception,ANL-104,497.4,APPROVE
REV-3004054,APP-1009784,L1_Document_Exception,ANL-182,669.0,APPROVE
REV-3004055,APP-1009789,L1_Document_Exception,ANL-236,1562.4,APPROVE
REV-3004056,APP-1009790,L2_AML_Sanctions,ANL-206,450.6,APPROVE
REV-3004057,APP-1009794,L1_Document_Exception,ANL-215,928.8,REQUEST_REWORK
REV-3004058,APP-1009797,L1_Document_Exception,ANL-104,398.4,APPROVE
REV-3004059,APP-1009798,L1_Document_Exception,ANL-212,580.2,REQUEST_REWORK
REV-3004060,APP-1009799,L1_Document_Exception,ANL-135,502.8,APPROVE
REV-3004061,APP-1009800,L1_Document_Exception,ANL-171,580.8,APPROVE
REV-3004062,APP-1009801,L2_AML_Sanctions,ANL-208,444.6,REQUEST_REWORK
REV-3004063,APP-1009802,L1_Document_Exception,ANL-134,449.4,APPROVE
REV-3004064,APP-1009803,L1_Document_Exception,ANL-153,1291.8,APPROVE
REV-3004065,APP-1009805,L1_Document_Exception,ANL-159,595.2,APPROVE
REV-3004066,APP-1009806,L1_Document_Exception,ANL-187,739.8,APPROVE
REV-3004067,APP-1009813,L1_Document_Exception,ANL-199,609.6,APPROVE
REV-3004068,APP-1009816,L2_AML_Sanctions,ANL-105,910.8,APPROVE
REV-3004069,APP-1009817,L1_Document_Exception,ANL-175,386.4,APPROVE
REV-3004070,APP-1009819,L2_AML_Sanctions,ANL-190,655.2,REQUEST_REWORK
REV-3004071,APP-1009825,L1_Document_Exception,ANL-240,612.6,APPROVE
REV-3004072,APP-1009830,L2_AML_Sanctions,ANL-179,426.0,APPROVE
REV-3004073,APP-1009831,L1_Document_Exception,ANL-216,514.2,APPROVE
REV-3004074,APP-1009832,L1_Document_Exception,ANL-154,774.0,APPROVE
REV-3004075,APP-1009833,L2_AML_Sanctions,ANL-157,1022.4,APPROVE
REV-3004076,APP-1009835,L1_Document_Exception,ANL-128,651.0,APPROVE
REV-3004077,APP-1009840,L1_Document_Exception,ANL-243,514.2,APPROVE
REV-3004078,APP-1009843,L1_Document_Exception,ANL-115,757.8,REQUEST_REWORK
REV-3004079,APP-1009844,L2_AML_Sanctions,ANL-200,515.4,APPROVE
REV-3004080,APP-1009845,L1_Document_Exception,ANL-173,727.2,APPROVE
REV-3004081,APP-1009846,L2_AML_Sanctions,ANL-123,1133.4,APPROVE
REV-3004082,APP-1009848,L1_Document_Exception,ANL-228,548.4,APPROVE
REV-3004083,APP-1009851,L2_AML_Sanctions,ANL-133,978.0,REJECT
REV-3004084,APP-1009853,L2_AML_Sanctions,ANL-101,655.8,REQUEST_REWORK
REV-3004085,APP-1009854,L1_Document_Exception,ANL-239,453.0,APPROVE
REV-3004086,APP-1009855,L1_Document_Exception,ANL-171,387.0,REQUEST_REWORK
REV-3004087,APP-1009857,L2_AML_Sanctions,ANL-179,426.0,APPROVE
REV-3004088,APP-1009860,L1_Document_Exception,ANL-124,569.4,APPROVE
REV-3004089,APP-1009862,L1_Document_Exception,ANL-122,953.4,REQUEST_REWORK
REV-3004090,APP-1009868,L2_AML_Sanctions,ANL-181,444.6,APPROVE
REV-3004091,APP-1009872,L1_Document_Exception,ANL-180,1023.6,REQUEST_REWORK
REV-3004092,APP-1009874,L1_Document_Exception,ANL-184,947.4,REQUEST_REWORK
REV-3004093,APP-1009878,L2_AML_Sanctions,ANL-125,1000.2,REJECT
REV-3004094,APP-1009879,L2_AML_Sanctions,ANL-191,467.4,APPROVE
REV-3004095,APP-1009882,L1_Document_Exception,ANL-164,570.6,APPROVE
REV-3004096,APP-1009885,L1_Document_Exception,ANL-226,395.4,APPROVE
REV-3004097,APP-1009886,L1_Document_Exception,ANL-103,800.4,APPROVE
REV-3004098,APP-1009888,L1_Document_Exception,ANL-101,385.2,APPROVE
REV-3004099,APP-1009897,L2_AML_Sanctions,ANL-207,513.0,APPROVE
REV-3004100,APP-1009898,L1_Document_Exception,ANL-102,1036.8,APPROVE
REV-3004101,APP-1009899,L2_AML_Sanctions,ANL-160,879.6,APPROVE
REV-3004102,APP-1009902,L2_AML_Sanctions,ANL-226,484.2,APPROVE
REV-3004103,APP-1009903,L2_AML_Sanctions,ANL-118,537.0,APPROVE
REV-3004104,APP-1009906,L1_Document_Exception,ANL-156,394.2,APPROVE
REV-3004105,APP-1009912,L1_Document_Exception,ANL-190,396.6,APPROVE
REV-3004106,APP-1009920,L1_Document_Exception,ANL-160,396.0,REQUEST_REWORK
REV-3004107,APP-1009928,L1_Document_Exception,ANL-154,523.2,APPROVE
REV-3004108,APP-1009931,L1_Document_Exception,ANL-244,622.8,APPROVE
REV-3004109,APP-1009932,L1_Document_Exception,ANL-119,434.4,APPROVE
REV-3004110,APP-1009933,L1_Document_Exception,ANL-184,578.4,APPROVE
REV-3004111,APP-1009935,L1_Document_Exception,ANL-129,635.4,APPROVE
REV-3004112,APP-1009936,L1_Document_Exception,ANL-142,955.2,APPROVE
REV-3004113,APP-1009937,L1_Document_Exception,ANL-242,1057.2,APPROVE
REV-3004114,APP-1009941,L2_AML_Sanctions,ANL-154,820.8,REQUEST_REWORK
REV-3004115,APP-1009942,L1_Document_Exception,ANL-200,762.0,APPROVE
REV-3004116,APP-1009944,L1_Document_Exception,ANL-133,721.2,APPROVE
REV-3004117,APP-1009950,L1_Document_Exception,ANL-148,604.2,APPROVE
REV-3004118,APP-1009952,L1_Document_Exception,ANL-164,382.8,APPROVE
REV-3004119,APP-1009953,L2_AML_Sanctions,ANL-239,417.0,APPROVE
REV-3004120,APP-1009955,L2_AML_Sanctions,ANL-206,340.2,APPROVE
REV-3004121,APP-1009957,L2_AML_Sanctions,ANL-133,728.4,APPROVE
REV-3004122,APP-1009958,L2_AML_Sanctions,ANL-148,1434.0,REJECT
REV-3004123,APP-1009961,L2_AML_Sanctions,ANL-218,604.2,APPROVE
REV-3004124,APP-1009963,L1_Document_Exception,ANL-217,1057.2,APPROVE
REV-3004125,APP-1009964,L1_Document_Exception,ANL-190,860.4,REQUEST_REWORK
REV-3004126,APP-1009965,L1_Document_Exception,ANL-168,457.2,APPROVE
REV-3004127,APP-1009968,L1_Document_Exception,ANL-163,495.6,APPROVE
REV-3004128,APP-1009969,L2_AML_Sanctions,ANL-207,784.8,APPROVE
REV-3004129,APP-1009974,L1_Document_Exception,ANL-129,711.6,APPROVE
REV-3004130,APP-1009986,L1_Document_Exception,ANL-141,459.0,APPROVE
REV-3004131,APP-1009988,L2_AML_Sanctions,ANL-199,727.2,REJECT
REV-3004132,APP-1009990,L1_Document_Exception,ANL-124,688.2,REQUEST_REWORK
REV-3004133,APP-1009993,L2_AML_Sanctions,ANL-195,787.8,APPROVE
REV-3004134,APP-1009998,L1_Document_Exception,ANL-102,645.0,APPROVE
REV-3004135,APP-1010002,L1_Document_Exception,ANL-178,636.6,APPROVE
REV-3004136,APP-1010004,L1_Document_Exception,ANL-145,257.4,APPROVE
REV-3004137,APP-1010006,L2_AML_Sanctions,ANL-233,482.4,APPROVE
REV-3004138,APP-1010008,L1_Document_Exception,ANL-143,783.0,APPROVE
REV-3004139,APP-1010010,L2_AML_Sanctions,ANL-158,327.0,APPROVE
REV-3004140,APP-1010012,L2_AML_Sanctions,ANL-143,835.8,REJECT
REV-3004141,APP-1010014,L1_Document_Exception,ANL-107,1780.2,APPROVE
REV-3004142,APP-1010020,L1_Document_Exception,ANL-179,337.8,APPROVE
REV-3004143,APP-1010022,L1_Document_Exception,ANL-234,1252.8,REQUEST_REWORK
REV-3004144,APP-1010023,L1_Document_Exception,ANL-138,934.8,APPROVE
REV-3004145,APP-1010024,L1_Document_Exception,ANL-230,702.6,APPROVE
REV-3004146,APP-1010027,L1_Document_Exception,ANL-181,547.8,APPROVE
REV-3004147,APP-1010029,L1_Document_Exception,ANL-133,1012.8,APPROVE
REV-3004148,APP-1010030,L1_Document_Exception,ANL-175,482.4,APPROVE
REV-3004149,APP-1010032,L1_Document_Exception,ANL-238,372.6,APPROVE
REV-3004150,APP-1010033,L1_Document_Exception,ANL-122,792.0,APPROVE
REV-3004151,APP-1010037,L1_Document_Exception,ANL-159,1484.4,REQUEST_REWORK
REV-3004152,APP-1010039,L1_Document_Exception,ANL-110,508.2,APPROVE
REV-3004153,APP-1010041,L1_Document_Exception,ANL-221,278.4,APPROVE
REV-3004154,APP-1010045,L1_Document_Exception,ANL-107,548.4,REQUEST_REWORK
REV-3004155,APP-1010050,L1_Document_Exception,ANL-240,241.2,APPROVE
REV-3004156,APP-1010051,L1_Document_Exception,ANL-144,738.0,REJECT
REV-3004157,APP-1010057,L2_AML_Sanctions,ANL-194,250.2,APPROVE
REV-3004158,APP-1010058,L1_Document_Exception,ANL-116,207.6,APPROVE
REV-3004159,APP-1010059,L1_Document_Exception,ANL-179,555.6,APPROVE
REV-3004160,APP-1010061,L1_Document_Exception,ANL-190,937.8,APPROVE
REV-3004161,APP-1010062,L2_AML_Sanctions,ANL-162,478.8,APPROVE
REV-3004162,APP-1010063,L1_Document_Exception,ANL-137,688.2,APPROVE
REV-3004163,APP-1010065,L2_AML_Sanctions,ANL-162,1117.2,APPROVE
REV-3004164,APP-1010066,L2_AML_Sanctions,ANL-156,887.4,APPROVE
REV-3004165,APP-1010067,L1_Document_Exception,ANL-239,512.4,APPROVE
REV-3004166,APP-1010069,L1_Document_Exception,ANL-187,2160.0,APPROVE
REV-3004167,APP-1010070,L1_Document_Exception,ANL-249,1011.6,APPROVE
REV-3004168,APP-1010073,L1_Document_Exception,ANL-162,622.2,APPROVE
REV-3004169,APP-1010074,L1_Document_Exception,ANL-147,951.6,APPROVE
REV-3004170,APP-1010079,L1_Document_Exception,ANL-128,490.8,REJECT
REV-3004171,APP-1010082,L2_AML_Sanctions,ANL-223,464.4,APPROVE
REV-3004172,APP-1010083,L2_AML_Sanctions,ANL-101,1606.8,REQUEST_REWORK
REV-3004173,APP-1010086,L1_Document_Exception,ANL-153,718.8,APPROVE
REV-3004174,APP-1010090,L1_Document_Exception,ANL-248,693.0,REQUEST_REWORK
REV-3004175,APP-1010091,L1_Document_Exception,ANL-235,531.0,REQUEST_REWORK
REV-3004176,APP-1010092,L1_Document_Exception,ANL-224,771.6,REQUEST_REWORK
REV-3004177,APP-1010094,L2_AML_Sanctions,ANL-134,484.2,REJECT
REV-3004178,APP-1010097,L2_AML_Sanctions,ANL-197,632.4,APPROVE
